timestamp,accel_x,accel_y,accel_z
1637208396248,100.8319,-3.262,-10.2551
1637208396262,101.188,-2.5883,-11.0188
1637208396278,100.351,-2.9074,-11.8189
1637208396294,99.8168,-2.216,-11.5643
1637208396310,99.7099,-3.1024,-10.1642
1637208396324,100.7784,-3.0847,-8.1641
1637208396340,102.31,-1.8792,-7.5459
1637208396356,102.0428,-2.7124,-8.2732
1637208396370,101.5976,-3.2797,-10.1279
1637208396386,102.0428,-2.2515,-9.1278
1637208396402,100.7072,-3.1556,-9.2369
1637208396416,100.9743,-2.9074,-10.437
1637208396432,100.725,-3.7406,-11.8552
1637208396448,100.6538,-4.042,-11.4916
1637208396462,100.2442,-3.3151,-11.5279
1637208396478,100.7784,-3.3506,-10.4733
1637208396494,101.2771,-3.7761,-9.0732
1637208396508,101.0278,-3.457,-7.855
1637208396524,102.0072,-3.0847,-7.1095
1637208396540,102.2744,-2.9783,-7.2913
1637208396554,100.9921,-2.8542,-7.9823
1637208396570,100.8853,-2.4465,-7.7459
1637208396586,100.4757,-1.3651,-7.855
1637208396600,99.8346,-2.4642,-9.7642
1637208396616,100.6182,-2.3578,-11.0734
1637208396632,101.3305,-2.7124,-11.2188
1637208396646,100.2976,-3.3329,-10.837
1637208396662,99.425,-3.8824,-9.5096
1637208396678,100.2086,-4.0775,-8.946
1637208396694,100.5113,-2.8365,-7.6732
1637208396708,101.4195,-3.2442,-7.8732
1637208396724,102.0963,-2.7124,-8.0368
1637208396740,100.6894,-2.996,-8.0914
1637208396754,100.0127,-2.8719,-8.1277
1637208396770,100.7963,-2.6592,-9.6551
1637208396786,101.3839,-2.1983,-9.9824
1637208396800,99.4962,-2.8719,-9.6733
1637208396816,100.1017,-2.2869,-10.0369
1637208396832,100.9743,-2.6769,-10.146
1637208396846,100.1908,-2.9606,-10.4006
1637208396862,100.4757,-3.9179,-7.8732
1637208396878,100.9031,-3.4038,-7.3459
1637208396892,100.5113,-2.801,-5.5094
1637208396908,100.0661,-2.9429,-4.7275
1637208396924,101.8826,-2.9783,-8.7823
1637208396938,101.6333,-2.1096,-9.8733
1637208396954,101.4374,-1.9678,-9.1278
1637208396970,100.6894,-2.9783,-9.2187
1637208396984,101.1168,-2.7124,-10.437
1637208397000,100.1908,-4.1661,-9.8006
1637208397016,101.4374,-4.3079,-9.6005
1637208397030,100.636,-3.847,-9.0732
1637208397046,100.1908,-3.0315,-8.4732
1637208397062,100.725,-2.8719,-7.4186
1637208397078,101.7045,-3.0315,-7.2004
1637208397092,102.7018,-2.9251,-7.5277
1637208397108,101.3305,-3.7406,-6.8186
1637208397124,101.936,-4.4675,-9.346
1637208397138,102.4524,-4.4852,-11.2734
1637208397154,102.1141,-3.5102,-8.8187
1637208397170,100.4223,-2.8542,-9.3824
1637208397184,100.7606,-2.801,-9.5642
1637208397200,100.8319,-2.7124,-8.9096
1637208397216,101.1702,-2.7833,-7.655
1637208397230,101.3661,-3.0138,-8.455
1637208397246,101.4552,-2.2692,-8.3459
1637208397262,102.1675,-2.411,-6.9822
1637208397276,101.1346,-2.2869,-7.3095
1637208397292,100.9743,-2.1274,-8.1459
1637208397308,101.01,-2.7833,-7.8914
1637208397322,99.3538,-2.2869,-8.4914
1637208397338,99.6209,-3.0315,-10.7643
1637208397354,99.7455,-3.5102,-10.146
1637208397368,99.8524,-3.191,-9.9278
1637208397384,100.2086,-3.3506,-10.0551
1637208397400,101.5798,-2.2869,-7.9641
1637208397414,102.2922,-1.5955,-6.7277
1637208397430,101.936,-1.3119,-5.4367
1637208397446,101.3483,-2.1983,-6.1822
1637208397462,100.7072,-1.8083,-7.2913
1637208397476,100.6182,-2.411,-6.6186
1637208397492,101.01,-2.996,-7.9641
1637208397508,100.7963,-1.7019,-8.6732
1637208397522,101.3483,-3.0492,-8.1277
1637208397538,101.0634,-3.7761,-6.8731
1637208397554,100.9031,-4.042,-7.8004
1637208397568,101.2771,-3.4747,-8.8732
1637208397584,101.7579,-3.067,-6.9459
1637208397600,102.7196,-2.0387,-5.9276
1637208397614,102.1853,-2.021,-6.1458
1637208397630,102.9333,-1.4892,-8.2732
1637208397646,102.2031,-2.0565,-7.8186
1637208397660,100.9387,-3.7761,-7.164
1637208397676,101.6689,-3.8647,-7.9641
1637208397692,101.8648,-3.2442,-6.8186
1637208397706,101.5264,-2.8897,-8.4005
1637208397722,102.862,-2.3578,-10.146
1637208397738,102.9511,-2.3224,-9.7642
1637208397752,102.2922,-2.8365,-8.655
1637208397768,101.4017,-2.1451,-7.3459
1637208397784,100.351,-3.262,-3.6548
1637208397798,100.3154,-4.5384,-4.7821
1637208397814,100.9921,-3.9711,-6.4731
1637208397830,101.9004,-3.4215,-6.8913
1637208397846,101.1346,-3.0492,-7.5823
1637208397860,100.6004,-2.4287,-7.7459
1637208397876,101.0456,-1.3296,-6.6367
1637208397892,101.8291,-1.5955,-7.1277
1637208397906,101.6511,-2.6769,-6.7822
1637208397922,101.9894,-1.7019,-5.9458
1637208397938,102.5415,-2.021,-6.5458
1637208397952,101.0456,-2.5351,-6.5276
1637208397968,99.3538,-2.4287,-6.4004
1637208397984,99.9771,-2.9251,-7.9823
1637208397998,100.725,-2.4819,-7.3277
1637208398014,100.7606,-2.6238,-7.2186
1637208398030,100.725,-3.7229,-7.7459
1637208398044,100.8675,-4.4675,-7.9277
1637208398060,102.7908,-4.5207,-6.8368
1637208398076,102.862,-3.9356,-7.6913
1637208398090,100.7072,-3.6697,-8.2005
1637208398106,101.3305,-3.8293,-8.055
1637208398122,101.6511,-3.3683,-8.655
1637208398136,100.3688,-3.6874,-8.2914
1637208398152,100.9743,-3.3329,-8.1096
1637208398168,101.1524,-2.3224,-7.7823
1637208398182,101.2949,-2.6238,-7.164
1637208398198,101.9182,-1.7373,-7.855
1637208398214,102.2922,-1.826,-6.9277
1637208398230,102.1141,-2.8365,-7.0549
1637208398244,101.6333,-2.7478,-7.255
1637208398260,101.6154,-1.4714,-6.8549
1637208398276,101.6511,-1.1346,-7.3277
1637208398290,100.4045,-2.3933,-7.6732
1637208398306,100.6538,-2.1805,-8.0005
1637208398322,100.6004,-2.8897,-9.2005
1637208398336,101.3305,-3.4747,-7.6913
1637208398352,101.0634,-2.6947,-7.6368
1637208398368,100.9387,-1.7905,-8.1096
1637208398382,102.1141,-1.436,-8.9823
1637208398398,102.2922,-1.7019,-9.2005
1637208398414,101.0456,-1.5955,-8.1459
1637208398428,101.2771,-1.3119,-8.7278
1637208398444,101.5798,-2.1451,-8.055
1637208398460,100.636,-2.8542,-7.8732
1637208398474,101.4195,-3.2974,-8.1277
1637208398490,100.9743,-3.7938,-8.1641
1637208398506,100.1195,-3.2797,-8.2914
1637208398520,101.1168,-3.0315,-8.2914
1637208398536,101.2415,-3.4215,-8.8369
1637208398552,100.8853,-3.2442,-9.8187
1637208398566,102.025,-2.7478,-9.4005
1637208398582,101.9004,-4.9107,-8.655
1637208398598,101.3839,-3.1379,-8.0005
1637208398614,101.4552,-1.8614,-7.9277
1637208398628,101.3661,-2.3756,-8.2914
1637208398644,101.3127,-1.5778,-9.3096
1637208398660,101.0278,-2.1096,-9.9278
1637208398674,100.7072,-2.5883,-9.1642
1637208398690,101.2058,-3.2442,-8.6369
1637208398706,100.7606,-3.2088,-9.0187
1637208398720,100.9565,-2.7833,-9.3278
1637208398736,101.3305,-2.1805,-9.5642
1637208398752,100.7072,-1.1878,-6.4913
1637208398766,100.2798,-1.5778,-7.2004
1637208398782,101.2593,-1.4537,-9.4369
1637208398798,101.1168,-1.4537,-10.4551
1637208398812,100.7072,-1.046,-9.3824
1637208398828,101.5086,-1.1523,-9.3096
1637208398844,100.9387,-0.7091,-8.8369
1637208398858,101.7045,-1.5778,-8.1459
1637208398874,102.0428,-0.9928,-9.2551
1637208398890,102.8442,-1.0105,-9.5642
1637208398904,101.8291,-1.241,-10.3279
1637208398920,102.399,-0.1596,-9.2914
1637208398936,102.684,-0.0709,-9.8733
1637208398950,102.1319,-0.8864,-10.4188
1637208398966,100.2976,-1.7196,-10.4006
1637208398982,99.8168,-0.975,-9.546
1637208398998,100.1017,-1.5246,-10.0369
1637208399012,100.351,-2.021,-9.8733
1637208399028,100.4045,-0.78,-10.637
1637208399044,100.0305,-0.9928,-10.346
1637208399058,99.3716,-1.4182,-9.0914
1637208399074,99.5853,-1.2587,-9.3642
1637208399090,99.4962,-0.6028,-9.3096
1637208399104,99.9771,-0.1596,-9.4915
1637208399120,101.2058,-0.7446,-9.9824
1637208399136,102.0963,-1.241,-9.2005
1637208399150,101.7045,-0.9396,-9.4369
1637208399166,101.7935,-0.4077,-10.5824
1637208399182,101.6867,-0.2659,-11.9825
1637208399196,100.6538,-2.3578,-10.3642
1637208399212,99.9236,-2.2515,-11.3461
1637208399228,99.6031,-2.4642,-11.037
1637208399242,98.8907,-3.9888,-8.8551
1637208399258,99.7634,-2.216,-9.2187
1637208399274,100.3867,-0.585,-11.4552
1637208399288,100.5825,-1.9855,-12.1825
1637208399304,100.7963,-3.2442,-10.1642
1637208399320,101.4552,-2.7301,-9.746
1637208399334,101.5798,-2.3401,-10.1642
1637208399350,101.3839,-1.631,-9.546
1637208399366,102.0607,-0.1773,-9.9642
1637208399382,101.2415,0.4432,-10.5461
1637208399396,100.351,-0.2305,-10.2915
1637208399412,100.8853,0.0709,-10.7097
1637208399428,101.2237,0,-10.2733
1637208399442,101.3661,-0.7091,-9.9642
1637208399458,101.562,-1.0637,-9.9824
1637208399474,100.8497,-0.9396,-10.1824
1637208399488,100.6894,-2.216,-10.637
1637208399504,101.7401,-1.8083,-11.1097
1637208399520,101.7401,-1.9146,-10.5461
1637208399534,101.4908,-1.7196,-10.6552
1637208399550,100.6894,-0.975,-10.6006
1637208399566,100.8497,-0.6205,-11.837
1637208399580,100.2976,-1.7196,-12.1461
1637208399596,99.9593,-0.975,-10.8006
1637208399612,100.5469,-0.8509,-11.2188
1637208399626,100.4401,-1.8083,-11.6188
1637208399642,100.8675,-1.9501,-11.4007
1637208399658,100.8141,-2.8897,-11.9098
1637208399672,100.4223,-2.1096,-13.328
1637208399688,99.8346,-1.9678,-12.3098
1637208399704,99.9058,-2.411,-11.1825
1637208399718,100.2442,-3.1379,-10.3824
1637208399734,99.8524,-1.9146,-11.0734
1637208399750,99.9414,-2.0919,-10.0733
1637208399766,100.8853,-2.411,-9.0005
1637208399780,100.8319,-1.4537,-8.8369
1637208399796,102.2922,-1.6842,-8.8914
1637208399812,101.5798,-2.1805,-8.2187
1637208399826,101.4017,-3.7583,-9.0369
1637208399842,101.6867,-3.6165,-9.3642
1637208399858,102.2565,-3.4392,-10.9461
1637208399872,101.3127,-2.3224,-11.2006
1637208399888,100.8675,-0.9219,-11.8734
1637208399904,100.6716,-0.7446,-11.2916
1637208399918,99.3716,-0.8864,-9.546
1637208399934,99.1935,0.39,-9.3824
1637208399950,99.0154,-1.4005,-8.2914
1637208399964,100.6004,-0.4077,-8.2187
1637208399980,102.2922,0.1773,-10.0369
1637208399996,102.0963,-0.39,-10.0188
1637208400010,101.1346,-0.7623,-9.8733
1637208400026,101.6689,-1.4005,-9.8006
1637208400042,101.6689,-1.3296,-8.4732
1637208400056,101.7401,-1.9678,-9.146
1637208400072,101.4908,-2.0742,-9.4369
1637208400088,100.8497,-2.0565,-8.4187
1637208400102,99.888,-3.652,-8.746
1637208400118,101.2237,-2.4997,-8.655
1637208400134,101.562,-0.6559,-8.2368
1637208400150,101.7401,-1.7728,-8.3459
1637208400164,101.5976,-2.4465,-8.4914
1637208400180,101.7401,-2.2515,-8.946
1637208400196,101.4552,-1.3473,-9.1642
1637208400210,101.1168,-1.6842,-9.346
1637208400226,101.6867,-1.2587,-9.2369
1637208400242,101.2237,-2.3224,-9.2369
1637208400256,100.9387,-3.1556,-10.4915
1637208400272,100.6716,-2.1451,-9.7642
1637208400288,100.9031,-2.3046,-10.2915
1637208400302,100.8675,-2.3046,-11.037
1637208400318,99.9949,-2.4287,-9.7824
1637208400334,100.1551,-2.1451,-9.8915
1637208400348,100.7072,-1.2764,-9.0187
1637208400364,101.8826,-0.5496,-8.0005
1637208400380,102.9867,-1.2941,-8.2732
1637208400394,101.847,-2.4642,-11.0734
1637208400410,100.8497,-1.631,-10.6733
1637208400426,101.2237,-0.6205,-10.1097
1637208400440,100.9209,-1.826,-10.4733
1637208400456,101.7579,-1.4892,-9.5278
1637208400472,101.3127,-2.9074,-8.5278
1637208400486,100.9209,-1.7196,-9.6005
1637208400502,100.7784,-0.5318,-8.0914
1637208400518,100.4935,-0.7091,-7.4913
1637208400534,100.7963,-0.3368,-8.6369
1637208400548,101.7045,0.39,-8.6187
1637208400564,101.2593,-1.4005,-8.0005
1637208400580,100.5113,-3.3506,-6.364
1637208400594,101.3839,-3.3683,-7.3095
1637208400610,102.2922,-2.801,-5.8731
1637208400626,102.5593,-2.4465,-7.2368
1637208400640,102.2209,-2.4819,-6.2185
1637208400656,101.9004,-2.0919,-6.8004
1637208400672,101.5442,-1.1523,-8.0186
1637208400686,100.8853,-2.1274,-8.5096
1637208400702,100.6004,-1.3119,-6.6004
1637208400718,101.3661,-1.1701,-8.746
1637208400732,101.9004,-1.9855,-9.6369
1637208400748,101.7579,-1.2587,-7.7641
1637208400764,101.8648,-2.0919,-7.2186
1637208400778,101.5976,-3.4215,-7.3277
1637208400794,102.1675,-2.9251,-6.764
1637208400810,101.7045,-2.3933,-8.9278
1637208400824,100.3332,-2.606,-9.7278
1637208400840,100.2264,-2.5351,-7.7459
1637208400856,100.8319,-1.7551,-6.6004
1637208400870,101.2237,-0.9928,-7.2004
1637208400886,101.8826,-1.241,-8.3096
1637208400902,102.5771,-1.2232,-7.4732
1637208400918,103.0223,-1.9501,-6.6731
1637208400932,102.1853,-2.1096,-8.5096
1637208400948,101.0278,-1.8969,-8.4732
1637208400964,100.9565,-2.6415,-6.564
1637208400978,100.4757,-1.8792,-7.2731
1637208400994,100.4401,-2.3756,-8.5096
1637208401010,100.1908,-2.3933,-7.4004
1637208401024,100.9031,-2.6592,-8.0368
1637208401040,100.4757,-1.436,-6.6913
1637208401056,100.4757,-2.0033,-6.4004
1637208401070,100.4757,-1.3473,-6.3276
1637208401086,101.473,-3.1201,-7.2186
1637208401102,102.1853,-1.5069,-7.8368
1637208401116,102.1141,-2.1805,-7.855
1637208401132,101.847,-1.8969,-8.1459
1637208401148,100.4401,-2.1096,-8.7278
1637208401162,101.4908,-2.2515,-8.3459
1637208401178,102.2031,-1.046,-7.6368
1637208401194,101.5086,-0.6559,-7.4732
1637208401208,100.9209,-2.6592,-8.8369
1637208401224,101.562,-1.6487,-8.5641
1637208401240,101.5086,-1.8969,-8.3096
1637208401254,101.7045,-1.4182,-8.2368
1637208401270,101.7579,-1.6664,-9.0369
1637208401286,102.4346,-2.3046,-8.055
1637208401302,101.2771,-1.7905,-7.5823
1637208401316,101.2949,-2.2692,-7.2004
1637208401332,101.2058,-1.8614,-6.6913
1637208401348,101.2593,-2.3578,-6.3276
1637208401362,100.9209,-2.4997,-8.0368
1637208401378,102.2031,-1.4892,-8.6914
1637208401394,100.9565,-2.021,-6.4185
1637208401408,101.3661,-1.6842,-7.4732
1637208401424,101.8291,-3.0138,-8.0368
1637208401440,100.1551,-3.1556,-6.6186
1637208401454,101.1524,-2.3578,-7.9277
1637208401470,101.7935,-1.631,-9.346
1637208401486,101.5976,-1.1523,-9.2551
1637208401500,101.9182,-2.1274,-9.4733
1637208401516,101.1702,-2.2515,-7.6913
1637208401532,101.2771,-2.1274,-8.2914
1637208401546,100.3688,-1.9146,-8.8551
1637208401562,100.3332,-1.7019,-7.8186
1637208401578,100.3867,-1.436,-6.7458
1637208401592,99.6921,-1.0282,-7.3459
1637208401608,101.2771,-1.5423,-7.7459
1637208401624,101.6689,-0.78,-8.2914
1637208401638,100.6182,-2.1096,-9.4915
1637208401654,102.0072,-1.3473,-8.3459
1637208401670,102.5771,-1.8083,-9.4187
1637208401686,102.31,-1.9324,-9.4733
1637208401700,101.6333,-2.1805,-7.255
1637208401716,102.1319,-1.9324,-8.0732
1637208401732,101.2415,-2.5528,-7.4186
1637208401746,100.4045,-1.9501,-7.8186
1637208401762,100.3332,-1.5246,-8.9278
1637208401778,101.0456,-1.7196,-8.8914
1637208401792,102.1853,-0.9928,-8.9823
1637208401808,101.9716,0,-9.4551
1637208401824,100.7784,-0.6737,-9.8006
1637208401838,101.7045,-1.241,-9.1096
1637208401854,101.6333,-0.7268,-8.9096
1637208401870,100.8141,-1.5069,-10.637
1637208401884,101.847,-1.2055,-9.5278
1637208401900,101.7223,-1.5246,-8.0914
1637208401916,100.6004,-2.7833,-7.7823
1637208401930,100.636,-3.2088,-8.9278
1637208401946,100.725,-3.0847,-8.4732
1637208401962,101.0456,-2.9251,-9.5824
1637208401976,100.6538,-1.8083,-9.5278
1637208401992,101.0812,-0.7091,-8.5459
1637208402008,101.473,-1.631,-8.3823
1637208402022,101.7935,-3.6874,-10.2551
1637208402038,101.562,-2.4465,-10.2369
1637208402054,101.0634,-2.1628,-10.2369
1637208402070,101.5976,-2.1983,-11.437
1637208402084,101.6333,-2.9074,-10.8006
1637208402100,102.0072,-1.8792,-10.9643
1637208402116,100.5469,-3.3329,-10.9824
1637208402130,101.4552,-2.4997,-11.0188
1637208402146,100.1195,-2.2692,-8.455
1637208402162,99.051,-2.6947,-8.0732
1637208402176,100.3867,-2.2337,-10.0369
1637208402192,101.5976,-2.3578,-11.4916
1637208402208,101.0456,-2.0919,-12.5644
1637208402222,101.6333,-1.826,-12.0552
1637208402238,102.4168,-1.7196,-10.8733
1637208402254,100.7784,-3.1733,-10.2915
1637208402268,100.2264,-3.1379,-10.4551
1637208402284,99.3003,-3.2442,-11.0006
1637208402300,98.7483,-3.847,-11.0915
1637208402314,98.962,-3.2974,-10.9461
1637208402330,100.4935,-2.0565,-10.837
1637208402346,101.0278,-1.8614,-10.0369
1637208402360,102.0785,-0.9041,-10.8552
1637208402376,102.7908,-1.3651,-10.7643
1637208402392,103.0936,-1.0282,-11.5825
1637208402406,100.3867,-1.241,-10.5824
1637208402422,100.1551,-1.3828,-11.237
1637208402438,101.0278,-0.8332,-10.8552
1637208402454,101.473,-0.3014,-11.3279
1637208402468,99.8346,-0.3546,-12.5098
1637208402484,99.6921,-1.5246,-11.2552
1637208402500,99.4428,-2.6947,-10.9643
1637208402514,99.5853,-3.4924,-10.3642
1637208402530,100.2798,-1.7373,-11.3279
1637208402546,101.2415,-1.5601,-11.7098
1637208402560,100.5647,-1.6842,-12.0552
1637208402576,101.188,-2.2692,-11.1279
1637208402592,101.7579,-1.7196,-11.6734
1637208402606,101.5086,-0.9573,-11.4552
1637208402622,101.4195,-1.2232,-10.9461
1637208402638,100.1908,-0.39,-11.5279
1637208402652,99.9949,-0.39,-10.3642
1637208402668,101.8826,-0.7978,-10.4551
1637208402684,101.8826,-0.9041,-10.1642
1637208402698,100.2442,-1.4005,-11.037
1637208402714,100.2264,-1.7373,-11.8552
1637208402730,101.0812,-1.1523,-10.4733
1637208402744,100.7072,-1.4714,-11.2916
1637208402760,101.7757,-2.6769,-9.8733
1637208402776,101.847,-1.7196,-10.2733
1637208402790,101.7935,-0.4255,-12.0734
1637208402806,101.188,-1.1346,-10.437
1637208402822,100.5469,-2.1983,-10.6188
1637208402838,101.0812,-3.2265,-10.7097
1637208402852,100.9743,-1.5423,-10.7824
1637208402868,100.7784,-0.7268,-10.6552
1637208402884,101.2593,-1.046,-11.1279
1637208402898,100.725,-1.0637,-12.6371
1637208402914,100.1017,-1.241,-12.1098
1637208402930,100.351,-1.7551,-11.7279
1637208402944,100.1908,-2.2515,-11.9098
1637208402960,101.099,-0.7268,-11.7643
1637208402976,100.1195,-1.046,-10.6188
1637208402990,99.6921,-1.4714,-11.0915
1637208403006,100.1551,-1.2941,-10.4188
1637208403022,100.7606,-1.0105,-10.7643
1637208403036,100.3867,-1.9855,-10.4188
1637208403052,101.3127,-1.5069,-10.9824
1637208403068,100.262,-0.4609,-10.837
1637208403082,99.8524,-0.7978,-10.9279
1637208403098,100.7428,-1.4537,-10.5279
1637208403114,100.8497,-0.2482,-8.2187
1637208403128,100.9209,-0.8332,-9.6005
1637208403144,100.4757,-1.7551,-10.6006
1637208403160,100.5469,-2.1274,-10.7097
1637208403174,100.636,-0.7446,-11.0734
1637208403190,102.0785,-1.1523,-11.037
1637208403206,102.1141,-1.1523,-10.1279
1637208403222,101.7401,-1.5423,-9.7278
1637208403236,101.3661,-1.631,-10.0733
1637208403252,101.2058,-0.6382,-11.0915
1637208403268,100.4757,-1.3651,-10.3642
1637208403282,100.7784,-1.5778,-10.0551
1637208403298,101.3661,-1.7905,-9.9097
1637208403314,101.3305,-1.3296,-11.0915
1637208403328,101.1524,-1.7019,-12.7462
1637208403344,100.6894,-1.3828,-10.8552
1637208403360,101.1702,-0.8155,-9.9642
1637208403374,101.4374,-1.5069,-11.2006
1637208403390,101.7579,-1.8083,-11.2188
1637208403406,101.2949,-1.4005,-10.2915
1637208403420,100.3332,-2.1983,-10.146
1637208403436,101.6689,-2.2337,-9.346
1637208403452,101.1168,-0.1596,-10.0369
1637208403466,101.0456,-0.2482,-9.7096
1637208403482,102.1675,-1.436,-9.0187
1637208403498,101.6511,-2.6592,-10.146
1637208403512,101.936,-1.7373,-10.4915
1637208403528,101.9894,-1.0814,-8.8914
1637208403544,101.8291,-0.9041,-10.0369
1637208403558,100.5469,-1.7373,-10.1097
1637208403574,99.888,-1.6842,-8.5278
1637208403590,100.9387,-0.6559,-10.1642
1637208403606,100.9743,-0.6559,-11.9825
1637208403620,101.7401,0.195,-12.0734
1637208403636,101.8291,-0.4609,-11.3461
1637208403652,100.9921,-2.216,-10.6188
1637208403666,100.1908,-3.1556,-9.9824
1637208403682,100.8497,-1.6487,-9.7824
1637208403698,100.7428,-1.8969,-10.4551
1637208403712,100.8675,-2.0033,-10.0006
1637208403728,100.8141,-1.5423,-9.2733
1637208403744,100.2798,-1.3473,-8.5278
1637208403758,100.1017,-1.0282,-8.0186
1637208403774,100.9743,-1.5955,-8.1096
1637208403790,102.1675,-1.5423,-7.855
1637208403804,102.5415,-0.1418,-8.7096
1637208403820,101.7045,-0.7623,-9.3278
1637208403836,100.3154,-2.3401,-8.746
1637208403850,102.3634,-2.411,-8.8732
1637208403866,102.3456,-2.2692,-9.3824
1637208403882,101.4374,-2.0387,-9.346
1637208403896,101.3661,-0.4609,-9.0732
1637208403912,101.6154,-0.6914,-8.8005
1637208403928,101.4552,-0.2305,-8.3641
1637208403942,101.2415,-1.4005,-8.6369
1637208403958,101.5976,-2.3046,-9.5642
1637208403974,101.8113,-1.1701,-9.2733
1637208403990,101.0456,-0.6205,-8.5459
1637208404004,101.9538,-0.6559,-8.2005
1637208404020,102.4168,-1.0105,-7.9641
1637208404036,102.025,-1.3296,-8.8187
1637208404050,101.2415,-0.975,-8.4005
1637208404066,100.8141,-2.4997,-7.4186
1637208404082,101.3127,-1.9855,-7.0186
1637208404096,101.0278,-1.6487,-8.2187
1637208404112,100.2976,-0.7091,-9.2005
1637208404128,101.099,-1.2764,-8.6732
1637208404142,101.3127,-2.216,-8.8914
1637208404158,100.8319,-1.9678,-8.8187
1637208404174,101.6333,-1.4892,-9.2369
1637208404188,101.0278,-2.2515,-8.746
1637208404204,100.8853,-2.4997,-8.9641
1637208404220,101.0812,-1.9324,-8.2187
1637208404234,101.4374,-2.1451,-8.4005
1637208404250,100.0305,-2.2337,-9.146
1637208404266,99.5675,-1.8083,-8.3459
1637208404280,100.6538,-1.0105,-8.9823
1637208404296,102.4346,-0.8509,-6.4185
1637208404312,101.4908,-1.9501,-6.3095
1637208404326,100.7072,-1.4537,-7.6004
1637208404342,101.5264,-0.4609,-9.6551
1637208404358,102.1319,-0.0355,-9.8369
1637208404374,102.2387,0.2836,-9.6187
1637208404388,101.847,-1.1701,-9.3096
1637208404404,101.7579,-3.5102,-8.8005
1637208404420,101.9716,-2.801,-8.3641
1637208404434,102.4881,-2.1983,-8.4914
1637208404450,101.8826,-1.3651,-8.7096
1637208404466,100.4935,-0.5141,-8.3823
1637208404480,100.1017,-1.8083,-8.3459
1637208404496,101.7223,-1.436,-8.946
1637208404512,102.3812,-1.1523,-8.5641
1637208404526,102.0607,-1.436,-8.255
1637208404542,102.2209,-2.021,-8.6914
1637208404558,102.5949,-1.0637,-9.2369
1637208404572,102.1497,-1.8792,-6.2185
1637208404588,101.3127,-2.9783,-8.0005
1637208404604,102.0607,-1.3828,-9.7642
1637208404618,102.7374,-1.2764,-9.6551
1637208404634,101.8113,-0.8509,-8.2732
1637208404650,101.4374,-1.436,-8.8187
1637208404664,100.8497,-3.4392,-9.6187
1637208404680,101.9182,-2.6947,-8.9823
1637208404696,101.7757,-1.9501,-8.1096
1637208404710,102.1497,-1.826,-7.8914
1637208404726,101.562,-1.631,-7.7095
1637208404742,101.5264,-2.2337,-8.0732
1637208404758,101.2237,-1.3473,-8.7641
1637208404772,102.399,-1.1346,-9.546
1637208404788,102.399,-0.8155,-8.2732
1637208404804,101.5976,-1.5246,-8.8005
1637208404818,100.9209,-2.0565,-8.7278
1637208404834,100.6894,-1.0814,-9.4369
1637208404850,101.0812,-1.7551,-8.4368
1637208404864,101.1168,-0.9041,-8.255
1637208404880,100.8497,-1.1169,-8.9096
1637208404896,101.2058,-2.1451,-9.746
1637208404910,100.9921,-2.7124,-10.4733
1637208404926,101.5442,-2.8719,-9.8733
1637208404942,101.2237,-1.7373,-9.3096
1637208404956,100.9031,-1.5246,-10.7097
1637208404972,100.6182,-2.6769,-10.4188
1637208404988,100.8675,-1.4714,-9.2733
1637208405002,100.9921,-1.826,-10.1824
1637208405018,101.9182,-0.9928,-9.8733
1637208405034,102.2922,-1.436,-8.5278
1637208405048,101.7401,-1.7551,-8.9096
1637208405064,102.1319,-1.8083,-8.655
1637208405080,101.01,-1.7196,-9.9824
1637208405094,100.9743,-0.975,-10.8915
1637208405110,100.6894,-0.5318,-12.328
1637208405126,100.9387,-1.9855,-12.0371
1637208405142,101.099,-1.5778,-11.437
1637208405156,102.0785,-1.9146,-11.6916
1637208405172,102.5059,-1.8792,-10.6915
1637208405188,101.9004,-1.8437,-10.7461
1637208405202,101.7757,-1.7905,-9.4187
1637208405218,100.9743,-1.6842,-9.8369
1637208405234,100.8141,-1.7196,-10.3824
1637208405248,100.6538,-1.826,-9.9824
1637208405264,101.099,-0.1596,-9.2005
1637208405280,101.2237,-0.4787,-10.1097
1637208405294,100.7072,-1.3296,-11.5643
1637208405310,102.4881,-1.0282,-11.5279
1637208405326,102.2209,-1.6133,-9.5096
1637208405340,101.1346,-1.7905,-9.5096
1637208405356,101.7045,-2.3224,-11.0188
1637208405372,100.5291,-2.9783,-12.2734
1637208405386,99.0866,-1.8083,-12.6189
1637208405402,100.2086,-0.6028,-12.2007
1637208405418,101.188,-0.7978,-10.5097
1637208405432,101.0278,-0.78,-9.3096
1637208405448,100.5113,-1.8614,-8.9278
1637208405464,101.3127,-1.3828,-11.2916
1637208405478,101.3483,-1.1878,-11.3643
1637208405494,100.7072,-1.241,-11.6916
1637208405510,100.725,-0.78,-11.2916
1637208405526,100.5469,-0.7623,-10.7279
1637208405540,101.099,-1.4714,-10.637
1637208405556,101.4552,-0.4787,-11.1279
1637208405572,101.7045,0.8864,-11.3643
1637208405586,101.188,-1.2055,-11.8734
1637208405602,100.5469,-1.6842,-11.5825
1637208405618,101.2058,-1.3828,-10.8006
1637208405632,101.3127,-1.4537,-10.837
1637208405648,101.2593,-1.0991,-10.7824
1637208405664,101.9182,-0.9573,-10.6915
1637208405678,101.3483,-1.3473,-10.7279
1637208405694,101.2949,-0.7268,-9.0914
1637208405710,101.473,-2.2692,-9.2733
